,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
23,VknIlUgicuw,FILTHYFELLAS,LET'S MEASURE OUR HEADS!!!! | NO RULES SHOW WITH SPECS GONZALEZ AND ZAC DJELLAB,"Head sizes are the topic on NO RULES SHOW at the moment so SPECS GONZALEZ called in a man with a self-confessed gigantic cranium ZAC DJELLAB to pull the tape measures out and find out who's got a real Kritial Condition.

Follow Zac Djellab on Twitter - https://twitter.com/ZacDjellab
Follow Zac Djellab on Instagram - https://www.instagram.com/zacdjellab

FOR THE FULL UNCENSORED NO RULES SHOW LISTEN ON APPLE PODCAST AND SPOTIFY

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.",,2023-02-24T17:00:38Z,40301,866,,87,PT1H14M14S,hd,false
24,PTSbVYRXIVA,FILTHYFELLAS,WHO IS THE WORST PLAYER AT EVERY PREMIER LEAGUE TEAM??? | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

It's time to stir up some trouble, so we decided to run down the worst player at every Premier League team. Margs, Specs Gonzalez, PK Humble, Poet, Jordy, Miles, Stevo The Madman and Tego Sigel do the hard work.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.",,2023-02-22T17:00:33Z,178771,2933,,410,PT1H21M54S,hd,false
25,p3RQ8krtAag,FILTHYFELLAS,CAN I GET A DOG???!?! | NO RULES SHOW WITH SPECS GONZALEZ,"SPECZ GONZALEZ gets down to basics by welcoming the second ever dog on NO RULES SHOW. Making random phone calls, considering the perils of pet ownership and taking questions from The Crowd, SPECS gets deeper in the dirt than clean shoes for a classic episode.

Follow Don E on Twitter - https://twitter.com/Don_Eeeee
Follow Don E on Instagram - https://www.instagram.com/don.emusic/

FOR THE FULL UNCENSORED NO RULES SHOW LISTEN ON APPLE PODCAST AND SPOTIFY

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'NO RULES', 'NO RULES SHOW', 'SPECS GONZALEZ', 'TEGO SIGEL', 'DOG', 'PODCAST', 'WWE', 'WRESTLING', 'FUNNY', 'COMEDY']",2023-02-17T18:31:07Z,51871,1222,,109,PT1H12M30S,hd,false
26,F2WsIvNWn2w,FILTHYFELLAS,IS CODY GAKPO THE WORST SIGNING OF THE WINTER??? | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

TO LISTEN TO FILTHY UNCENSORED GO TO APPLE PODCAST AND SPOTIFY

Filthy welcomes back a long lost brother this week as ""Boxing fan"" SAVAGE DAN adorns a blazer, shorts and a scarf to explain his club's insane season so far while also breaking down the 10 WORST SIGNINGS OF THE JANUARY TRANSFER WINDOW!!! Dan is joined by JORDY, MILES, MARGS, SPECS GONZALEZ, LIPPY, POET and TEGO for another classic.

WATCH VIBBAR - BETTER DAN - https://youtu.be/I2avmLdgeTw

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'POET', 'MARGS', 'MILES', 'TEGO SIGEL', 'SAVAGE DAN', 'LIPPY', 'JORDY', 'SPECS GONZALEZ', 'PODCAST', 'FILTHY FELLAS PODCAST', 'FILTHYFELLAS PODCAST', 'TOP 10 WORST JANUARY SIGNINGS', 'WORST TRANSFERS', 'CODY GAKPO', 'CHELSEA', 'INTERVENTION']",2023-02-15T17:00:27Z,155308,2705,,344,PT1H20M27S,hd,false
27,V_7bq1JJ8Ss,FILTHYFELLAS,DON E GIVES SPECS VALENTINE'S DAY ADVICE!!! | NO RULES SHOW WITH SPECS GONZALEZ,"Making his return to the NO RULES ARENA for the first time since November 2020, DON E is here to give SPECS some much needed Valentine's Day advice. As one of the world's truest gyalists, DON E has tips and suggestions that will guarantee that your scenario, situation, predicament or mommie end February 14th satisfied.

Follow Don E on Twitter - https://twitter.com/Don_Eeeee
Follow Don E on Instagram - https://www.instagram.com/don.emusic/

FOR THE FULL UNCENSORED NO RULES SHOW LISTEN ON APPLE PODCAST AND SPOTIFY

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['No Rules Show', 'Specs Gonzalez', 'Don E', ""Valentine's Day"", 'Tego Sigel', 'Filthy FEllas', 'FilthyFellas', 'Filthy @ Five', 'Podcast', 'No Rules Podcast', 'Comedy', 'Funny', 'News', 'Specz']",2023-02-10T18:00:32Z,68419,1288,,68,PT1H29M47S,hd,false
28,fMrYRO9a5LE,FILTHYFELLAS,WHO WAS THE BEST SIGNING OF THE JANUARY TRANSFER WINDOW??? | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

WATCH VIBBAR - BETTER DAN - https://youtu.be/I2avmLdgeTw

TO LISTEN TO FILTHY UNCENSORED GO TO APPLE PODCAST AND SPOTIFY

The January Transfer Window showed once again why the Premier League is the most ridiculous, but always entertaining league in the world as money flew all over the place. Bringing together a serious panel of Margs, PK, Lippy, Miles, Jordy, Poet and Tego, the FilthyFellas break down their Top 10 favourite deals of the winter.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'POET', 'MARGS', 'JORDY', 'LIPPY', 'MILES', 'TEGO SIGEL', 'TEGO', 'JORDYINIT', 'COMEDY', 'PODCAST', 'BANTER', 'FOOTBALL', 'PREMIER LEAGUE', 'TRANSFERS', 'ARSENAL', 'MARCEL SABITZER', 'MANCHESTER UNITED', 'LEANDRO TROSSARD']",2023-02-08T17:00:02Z,131727,2626,,308,PT1H14M21S,hd,false
29,D-njO_JnUhE,FILTHYFELLAS,FROM SCIENTIST TO ADULT ENTERTAINER - MEET NIYKEE CRUZ!!! | NO RULES SHOW WITH SPECS GONZALEZ,"You thought you understood the rules of NO RULES, but you were wrong. Introducing a very close friend of the NO RULES SHOW for her podcast debut NIYKEE CRUZ. NIYKEE went from Scientist to Adult Entertainer via Bret The Hitman Hart and now she's in the studio to create one of the all-time great episodes of the most Undateable show on YouTube.

https://twitter.com/NiykeeCruz
https://www.instagram.com/niykeecruz/

FOR THE FULL UNCENSORED NO RULES SHOW LISTEN ON APPLE PODCAST AND SPOTIFY

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['SPECS GONZALEZ', 'ONLY FANS', 'PORN STAR', 'FILTHY FELLAS', 'FILTHYFELLAS', 'FILTHY @ FIVe', 'NO RULES SHOW', 'NO RULES', 'PODCAST', 'SPECS PODCAST', 'NIYKEE CRUZ', 'COMEDY', 'INTERVIEW']",2023-02-03T18:00:08Z,51110,1444,,131,PT1H12M42S,hd,false
30,HWeBKqhYvnQ,FILTHYFELLAS,TOP 10 RIGHT WINGERS IN THE PREMIER LEAGUE 2022/23!!! | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

TO LISTEN TO FILTHY UNCENSORED GO TO APPLE PODCAST AND SPOTIFY

For the very first time the boys run-down the 10 BEST RIGHT WINGERS IN THE PREMIER LEAGUE and things get very tense as SPECS GONZALEZ has to confront his prejudice, MARGS has to deal with some harsh Manchester United realities and LIPPY continues to lose his respect for so many of our panel. MILES, JORDY and TEGO join the aforementioned trio for a serious debate.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHY @ FIVE', 'FILTHYFELLAS', 'FILTHY FELLAS', 'TOP 10 RIGHT WINGERS', 'RIGHT WING', 'BUKAYO SAKA', 'RIYAD MAHREZ', 'MARGS', 'JORDY', 'MILES FEARON', 'TEGO SIGEL', 'TEGO', 'SPECS GONZALEZ', 'PODCAST', 'FILTHY FELLAS PODCAST', 'DEBATE', 'LIPPY']",2023-02-01T17:00:06Z,175990,2762,,353,PT1H18M35S,hd,false
31,C7hInWNckt8,FILTHYFELLAS,HAVE YOU EVER PLAYED P*SS CHASE??? | ELT CHEEKZ & JORDY ON NO RULES SHOW WITH SPECS GONZALEZ,"STREAM OBBO BY ELT CHEEKZ - https://bfan.link/obbo
LISTEN TO JORDY AND ELT CHEEKZ'S IF I COULDN'T RAP I WOULDN'T RAP - https://t.co/uEyfl0rr8F

NO RULE SHOW is back for the third time this year and we're still in January! Following up two classics with Chloe Burrows and Lippy, SPECS GONZALEZ wanted to get back into format with the return of JORDY and the debut of one of NO RULES SHOW's favourite emerging rappers ELT CHEEKZ...and you get a classic for your troubles.

https://twitter.com/Eltcheekz
https://twitter.com/Jordyinit

FOR THE FULL UNCENSORED NO RULES SHOW LISTEN ON APPLE PODCAST AND SPOTIFY

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['No Rules Show', 'No Rules', 'No Rules Podcast', 'Specs Gonzalez Podcast', 'Specs Podcast', 'Jordy', 'Tego', 'Tego Sigel', 'ELT Cheekz', 'Cheekz', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'FILTHYFELLAS', 'COMEDY', 'PODCAST']",2023-01-27T17:59:56Z,59128,1408,,143,PT1H11M6S,hd,false
32,Lx6-wUaHOeQ,FILTHYFELLAS,DID ARSENAL TEACH MANCHESTER UNITED A LESSON??? | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

TO LISTEN TO FILTHY UNCENSORED GO TO APPLE PODCAST AND SPOTIFY

The TWITTER DERBY went down on Sunday and with an FA Cup weekend on the horizon the boys came together to talk through ARSENAL Vs MANCHESTER UNITED and all of its ramifications. Eddie Nketiah keeping his pace? Bukayo Saka born wid it? Aaron Wan Bissaka back on the bench? United fans handing out my bads? MARGS, JORDY, SPECS, LIPPY, PK HUMBLE, MILES and TEGO run through the most watched Premier League game in the United States so far this season.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHY @ FIVE', 'FILTHYFELLAS', 'FILTHY FELLAS', 'PODCAST', 'SPECS GONZALEZ', 'SPECZ', 'MARGS', 'JORDY', 'PK HUMBLE', 'MILES', 'ARSENAL', 'MANCHESTER UNITED', 'ARSENAL 3-2 MANCHESTER UNITED', 'ARSENAL 3-2 MAN UTD', 'MAN UTD 2-3 ARSENAL', 'MANCHESTER UNITED 2-3 ARSENAL', 'EDDIE NKETIAH', 'BUKAYO SAKA', 'MY BAD', 'ARSENAL FANS', 'MANCHESTER UNITED FANS', 'LIPPY', 'TEGO SIGEL', 'TEGO']",2023-01-25T17:00:02Z,153446,3476,,649,PT1H5M47S,hd,false
33,Hcr-f7UtNPY,FILTHYFELLAS,LIPPY TELLS US WHAT THE DUMBEST ANIMAL IN THE WORLD IS!!! | NO RULES SHOW WITH SPECS GONZALEZ,"The return of one of NO RULES SHOW's greatest guests means animals are the topic and we're going deep as the abyss to discuss killers, idiots and the geniuses of the animal kingdom with the one and only, the often imitated, the never ever duplicated LIPPY!!!!

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['LIPPY', 'SPECS GONZALEZ', 'TEGO SIGEL', 'TEGO', 'LIPPY LICKSHOT', 'ANIMALS', 'NO RULES SHOW', '10 DUMBEST ANIMALS', '10 SMARTEST ANIMALS', '10 DEADLIEST ANIMALS', 'COMEDY', 'BANTER', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'FILTHYFELLAS', 'SPECZ']",2023-01-20T18:00:10Z,82605,2251,,140,PT1H20M17S,hd,false
34,44gQCJegm9c,FILTHYFELLAS,DRAFTING THE MOST IN-FORM PREMIER LEAGUE PLAYERS OF THE SEASON 2022/23!!! | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

This season is getting spicy and there are storylines across the Prem, so this week we wanted to draft the best performing players from all over the division. Players flying at struggling teams and players banging it up in the Champions League places, only one player per team can be picked, but all teams will be 4-3-3 and be heavily criticised! STEVO THE MADMAN, LIPPY, MILES, JORDY, POET, SPECS and TEGO are your drafters.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'STEVO THE MADMAN', 'STEVOTHEMADMAN', 'STMM', 'JORDY', 'POET', 'MILES', 'LIPPY', 'TEGO', 'DRAFT', 'PREMIER LEAGUE', 'SPECS GONZALEZ', 'SPECZ', 'DEBATE', 'PODCAST', 'FUNNY']",2023-01-18T17:07:35Z,117105,2719,,434,PT1H13M39S,hd,false
35,G1XcXbSHTT8,FILTHYFELLAS,CHLOE BURROWS WE HAVE A SITUATION!!! | NO RULES SHOW WITH SPECS GONZALEZ,"NO RULES SHOW always pretends to be back at the start of the year and 2023 is no exception! Launching the latest run we have the incredible, the hilarious, the beautiful, the intelligent, the ultimate situation - CHLOE BURROWS!!! Sitting down with SPECS GONZALEZ and TEGO SIGEL, CHLOE talks oceans, shoulder shaking, politics and everything you want to hear her talk about as NO RULES SHOW promises to be back until the end of time!!!

@chloeburrows8651 

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW​​​
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis​​​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.",,2023-01-13T18:00:19Z,68776,2408,,155,PT48M19S,hd,false
36,SAQyVMh8qp8,FILTHYFELLAS,NO BUT FOR REAL - ARE ARSENAL ACTUALLY WINNING THE LEAGUE??? | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

We've reached the half-way point of the season (kind of) and Arsenal are still clear at the top of the Premier League. With everything we know and everything we're guessing, the boys came together to re-draw their pre-season full table predictions and deciding whether or not Manchester City are going to steal back their top spot before it's said and done. Poet, Lippy, Miles, Stevo, Jordy, PK, Margs and Tego all debate.

Let us know if you agree with the award winners and hand out some more trophies in the comments

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHY @ FIVE', 'FILTHY FELLAS', 'FILTHYFELLAS', 'POET', 'MILES', 'STEVO THE MADMAN', 'LIPPY', 'JORDY', 'MARGS', 'TEGO', 'PK HUMBLE', 'FOOTBALL', 'PREMIER LEAGUE', 'ARSENAL', 'PODCAST', 'PREDICTIONS', 'COMEDY', 'BANTER', 'DEBATE']",2023-01-11T17:25:08Z,128144,2722,,485,PT1H40M20S,hd,false
37,8LE7Vj_4UNw,FILTHYFELLAS,FOR THE FIRST TIME - TOP 10 LEFT WINGERS IN THE PREMIER LEAGUE!!!! | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

It's 2023 and the Premier League is back for real for real. Easing you in to what is shaping up to be one of the most dramatic second halves to a season in recent memory we've brought Specs, PK Humble, Lippy, Jordy, Poet, Tego and Lumos (???) together to run through who the Top 10 Left Wingers in the Premier League are today!!!

Let us know if you agree with the award winners and hand out some more trophies in the comments

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'POET', 'SPECS GONZALEZ', 'SPECS', 'PK HUMBLE', 'TEGO SIGEL', 'TEGO', 'JORDY', 'LUMOS', 'PODCAST', 'FOOTBALL', 'PREMIER LEAGUE', 'COMEDY', 'TOP 10 LEFT WINGERS', 'TOP 10 WINGERS', 'WINGERS', 'LEFT WINGER', 'LEFT WINGERS']",2023-01-04T17:00:05Z,123369,2869,,486,PT1H27M46S,hd,false
38,567cY491Cno,FILTHYFELLAS,THE FIRST ANNUAL END OF YEAR FILTHY @ FIVE AWARDS | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

With 2022 drawing to a close and the Premier League not back for a few days, the boys took the opportunity to give out some massive awards to celebrate the end of another epic year. Specs Gonzalez, Lippy, Poet, Jordy, PK Humble and Tego came together to decide who was the best of the best in their field.

Let us know if you agree with the award winners and hand out some more trophies in the comments

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['SPECS GONZALEZ', 'PK HUMBLE', 'LIPPY', 'POET', 'JORDY', 'TEGO SIGEL', 'FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'FILTHY AWARDS', 'FILTHY END OF YEAR AWARDS', 'STEVO THE MADMAN', 'MARGS', 'HARRY PINERO', 'MILES', 'SAVAGE DAN', 'SKITS', 'COMEDY']",2022-12-21T17:00:01Z,156609,3236,,224,PT1H16M25S,hd,false
39,q67i04lW9oU,FILTHYFELLAS,TOP 10 RIGHT BACKS IN THE PREMIER LEAGUE 2022/23!!! | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

England went home with nothing but a reminder that they still aint it at international level, but luckily for us nobody really cares on Filthy so we're getting ready for the Premier League to come back in a couple of weeks because that is what really matters. Today Lippy, Margs, Miles, Poet, Jordy and Tego are getting very up-to-date with our TOP 10 RIGHT BACKS IN THE PREMIER LEAGUE TODAY.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'LIPPY', 'MILES', 'MARGS', 'POET', 'JORDY', 'TEGO SIGEL', 'TEGO', 'FILTHYFELLAS PODCAST', 'FILTHY FELLAS PODCAST', 'RIGHT BACKS', 'REECE JAMES', 'TRENT ALEXANDER ARNOLD']",2022-12-14T17:00:17Z,127882,2289,,390,PT1H22M47S,hd,false
40,6DNk0nt9Ww0,FILTHYFELLAS,IT'S COMING HOME AND GABRIEL JESUS IS GOING HOME FOR A FEW MONTHS | FILTHY @ FIVE,"THE FILTHY AWAY SHIRT IS AVAILABLE NOW AT - HTTP://WWW.FILTHYATFIVE.COM

We are done with the World Cup group phase and have important domestic issues to concern ourselves with. Making our return from two weeks out (we're sorry, the lives are just not quite the same) LIPPY, MARGS, MILES, POET, JORDY and TEGO talk Southgate, Jordan Henderson, Gabriel Jesus and whether or not Football Is Coming Home.

SHOP FILTHY - https://filthyatfive.com/

Gang.

Listen to Filthy @ Five on Apple Podcast - https://apple.co/3lG1gHL​
Listen to Filthy @ Five on Spotify - https://spoti.fi/3jIsgo0​

If you haven't subscribed to #FilthyFellas​ yet it's because you're a tramp. Subscribe and rate.","['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE', 'LIPPY', 'MARGS', 'POET', 'TEGO', 'TEGO SIGEL', 'JORDY', 'MILES', 'MILES FEARON', 'GABRIEL JESUS', 'ARSENAL', 'ENGLAND', ""IT'S COMING HOME"", 'JORDAN HENDERSON', 'WORLD CUP', 'WORLD CUP 2022', 'PODCAST', 'DEBATE', 'BANTER', 'COMEDY', 'FUNNY']",2022-12-07T17:00:06Z,117151,2494,,310,PT1H9M7S,hd,false
41,Ws23HQUW6vU,FILTHYFELLAS,WALES VS ENGLAND WATCHALONG | FILTHY WATCHALONG WITH JD,It's coming home! Lions Vs Dragons! Let's do it!,"['FILTHYFELLAS', 'FILTHY FELLAS', 'FILTHY @ FIVE']",2022-11-29T21:23:48Z,65769,860,,55,PT2H53M31S,hd,false
